PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Set,Group,GroupNumber,CabinDeck,CabinNumber,CabinSide,FirstName,LastName,Bills,GroupSize,PotentialDecks,PotentialSides
8034_02,Mars,False,E/532/S,,52.0,False,1222.0,2.0,74.0,0.0,0.0,Almone Bost,False,Train,8034,02,E,532,S,Almone,Bost,1298.0,2,,
8035_01,Mars,True,F/1536/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Walmon Staf,True,Train,8035,01,F,1536,S,Walmon,Staf,0.0,1,,
8036_01,Earth,False,F/1537/S,TRAPPIST-1e,51.0,False,172.0,350.0,0.0,16.0,1005.0,Therie Maldon,False,Train,8036,01,F,1537,S,Therie,Maldon,1543.0,2,,
8036_02,Earth,False,F/1537/S,TRAPPIST-1e,35.0,False,0.0,0.0,62.0,0.0,891.0,Brene Maldon,False,Train,8036,02,F,1537,S,Brene,Maldon,953.0,2,,
8037_01,Earth,False,F/1538/S,TRAPPIST-1e,14.0,False,0.0,476.0,249.0,177.0,0.0,Danie Harley,False,Train,8037,01,F,1538,S,Danie,Harley,902.0,1,,
8038_01,Europa,True,C/301/S,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,Alsha Gocent,True,Train,8038,01,C,301,S,Alsha,Gocent,0.0,2,,
8038_02,Europa,True,C/301/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Asellab Gocent,True,Train,8038,02,C,301,S,Asellab,Gocent,0.0,2,,
8039_01,Europa,False,C/261/P,,32.0,False,0.0,2311.0,976.0,25.0,23.0,Kabiak Invebodene,,Test,8039,01,C,261,P,Kabiak,Invebodene,3335.0,2,,
8039_02,Europa,True,B/264/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Sulaos Invebodene,,Test,8039,02,B,264,P,Sulaos,Invebodene,0.0,2,,
8040_01,Mars,True,E/520/P,TRAPPIST-1e,24.0,False,0.0,,0.0,0.0,0.0,Wat Shcad,,Test,8040,01,E,520,P,Wat,Shcad,0.0,1,,
8041_01,Europa,False,B/265/P,TRAPPIST-1e,37.0,False,1.0,649.0,0.0,1882.0,162.0,Bahyon Stubtlarle,,Test,8041,01,B,265,P,Bahyon,Stubtlarle,2694.0,2,,
8041_02,Europa,True,B/265/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,,,Test,8041,02,B,265,P,,,0.0,2,,
8042_01,Earth,True,G/1299/P,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,Mathy Shephendry,False,Train,8042,01,G,1299,P,Mathy,Shephendry,0.0,1,,
8043_01,Europa,False,A/97/S,55 Cancri e,45.0,False,5.0,17901.0,0.0,79.0,281.0,Hadalm Oppont,True,Train,8043,01,A,97,S,Hadalm,Oppont,18266.0,4,,
8043_02,Europa,False,A/97/S,TRAPPIST-1e,29.0,,0.0,1408.0,0.0,408.0,1.0,Aldun Fanseld,True,Train,8043,02,A,97,S,Aldun,Fanseld,1817.0,4,,
8043_03,Europa,False,A/97/S,TRAPPIST-1e,39.0,True,1.0,392.0,64.0,148.0,1367.0,Alcorix Fanseld,True,Train,8043,03,A,97,S,Alcorix,Fanseld,1972.0,4,,
8043_04,Europa,True,A/97/S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Sinon Fanseld,True,Train,8043,04,A,97,S,Sinon,Fanseld,0.0,4,,
8044_01,Europa,True,D/233/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Nasliak Sedece,,Test,8044,01,D,233,S,Nasliak,Sedece,0.0,1,,
8045_01,Earth,False,F/1539/S,TRAPPIST-1e,28.0,False,415.0,631.0,889.0,0.0,0.0,Debora Loverceson,,Test,8045,01,F,1539,S,Debora,Loverceson,1935.0,1,,
8046_01,Earth,True,G/1300/P,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Pennie Haynard,True,Train,8046,01,G,1300,P,Pennie,Haynard,0.0,1,,
8047_01,Europa,True,B/266/P,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Alzirk Trantermle,,Test,8047,01,B,266,P,Alzirk,Trantermle,0.0,1,,
8048_01,Europa,False,B/316/S,TRAPPIST-1e,48.0,False,0.0,3026.0,34.0,107.0,485.0,Naoson Pernised,,Test,8048,01,B,316,S,Naoson,Pernised,3652.0,1,,
8049_01,Earth,False,G/1301/P,TRAPPIST-1e,22.0,False,6.0,21.0,0.0,782.0,0.0,Bonya Workmans,False,Train,8049,01,G,1301,P,Bonya,Workmans,809.0,1,,
8050_01,Earth,False,G/1300/S,PSO J318.5-22,30.0,False,0.0,34.0,143.0,275.0,0.0,Annya Frazie,False,Train,8050,01,G,1300,S,Annya,Frazie,452.0,3,,
8050_02,Earth,True,G/1300/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Ivanne Frazie,True,Train,8050,02,G,1300,S,Ivanne,Frazie,0.0,3,['G'],['S']
8050_03,Earth,True,G/1300/S,PSO J318.5-22,0.0,False,0.0,0.0,0.0,0.0,0.0,Netty Frazie,True,Train,8050,03,G,1300,S,Netty,Frazie,0.0,3,,
8051_01,Earth,True,G/1301/S,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Jeresa Hartley,,Test,8051,01,G,1301,S,Jeresa,Hartley,0.0,2,,
8051_02,Earth,True,G/1301/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Gera Hartley,,Test,8051,02,G,1301,S,Gera,Hartley,0.0,2,,
8052_01,Earth,False,G/1302/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Duana Serry,False,Train,8052,01,G,1302,S,Duana,Serry,0.0,2,,
8052_02,Earth,False,G/1302/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,1.0,335.0,Perryl Serry,False,Train,8052,02,G,1302,S,Perryl,Serry,336.0,2,,
8053_01,Mars,False,F/1663/P,TRAPPIST-1e,29.0,False,1544.0,1.0,206.0,0.0,0.0,Spix Burie,False,Train,8053,01,F,1663,P,Spix,Burie,1751.0,1,,
8054_01,Mars,False,F/1540/S,55 Cancri e,52.0,False,,0.0,262.0,1425.0,571.0,Hex Reste,False,Train,8054,01,F,1540,S,Hex,Reste,,1,,
8055_01,Earth,False,E/533/S,TRAPPIST-1e,27.0,False,0.0,0.0,846.0,59.0,0.0,Joeula Baxterson,False,Train,8055,01,E,533,S,Joeula,Baxterson,905.0,1,,
8056_01,Europa,False,C/262/P,TRAPPIST-1e,54.0,False,0.0,793.0,0.0,87.0,1567.0,Ionium Ausivetpul,False,Train,8056,01,C,262,P,Ionium,Ausivetpul,2447.0,2,,
8056_02,Europa,False,C/262/P,TRAPPIST-1e,28.0,False,40.0,9012.0,0.0,111.0,551.0,Marrai Ausivetpul,True,Train,8056,02,C,262,P,Marrai,Ausivetpul,9714.0,2,,
8057_01,Europa,True,B/267/P,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,Wimplas Sersocatic,True,Train,8057,01,B,267,P,Wimplas,Sersocatic,0.0,2,,
8057_02,Europa,True,B/267/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Algor Sersocatic,True,Train,8057,02,B,267,P,Algor,Sersocatic,0.0,2,,
8058_01,Earth,False,F/1664/P,TRAPPIST-1e,29.0,False,12.0,2.0,0.0,432.0,1548.0,Ronard Hayertez,False,Train,8058,01,F,1664,P,Ronard,Hayertez,1994.0,1,,
8059_01,Earth,False,G/1302/P,TRAPPIST-1e,20.0,False,0.0,38.0,0.0,0.0,1779.0,Leria Merrelliss,False,Train,8059,01,G,1302,P,Leria,Merrelliss,1817.0,1,,
8060_01,Mars,False,F/1541/S,TRAPPIST-1e,39.0,False,1369.0,259.0,960.0,1.0,29.0,Pot Chman,False,Train,8060,01,F,1541,S,Pot,Chman,2618.0,2,,
8060_02,Mars,True,F/1541/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Colatz Chman,True,Train,8060,02,F,1541,S,Colatz,Chman,0.0,2,,
8061_01,Earth,False,G/1303/S,TRAPPIST-1e,11.0,False,,0.0,0.0,0.0,0.0,Perryl Horndley,,Test,8061,01,G,1303,S,Perryl,Horndley,0.0,2,,
8061_02,Earth,False,F/1542/S,TRAPPIST-1e,19.0,False,1.0,0.0,711.0,0.0,12.0,Karena Horndley,,Test,8061,02,F,1542,S,Karena,Horndley,724.0,2,,
8062_01,Earth,False,G/1304/S,TRAPPIST-1e,20.0,False,4.0,0.0,0.0,0.0,716.0,Maen Shephendry,,Test,8062,01,G,1304,S,Maen,Shephendry,720.0,1,,
8063_01,Earth,False,F/1543/S,TRAPPIST-1e,20.0,False,,25.0,0.0,11.0,0.0,Paulie Loway,False,Train,8063,01,F,1543,S,Paulie,Loway,,1,,
8064_01,Mars,True,E/534/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Yales Erte,True,Train,8064,01,E,534,S,Yales,Erte,0.0,3,"['F', 'E']",['S']
8064_02,Mars,False,E/534/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Elos Erte,True,Train,8064,02,E,534,S,Elos,Erte,0.0,3,,
8064_03,Mars,True,E/534/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Chees Swin,False,Train,8064,03,E,534,S,Chees,Swin,0.0,3,,
8065_01,Earth,False,F/1665/P,TRAPPIST-1e,29.0,False,1050.0,3.0,14.0,58.0,0.0,Jandy Fielson,,Test,8065,01,F,1665,P,Jandy,Fielson,1125.0,1,,
8066_01,Mars,True,F/1544/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Cinch Min,True,Train,8066,01,F,1544,S,Cinch,Min,0.0,1,,
8067_01,Earth,False,F/1666/P,55 Cancri e,32.0,False,1.0,0.0,,9.0,663.0,Jaimez Bardson,False,Train,8067,01,F,1666,P,Jaimez,Bardson,,1,,
8068_01,Earth,False,F/1545/S,TRAPPIST-1e,20.0,False,0.0,52.0,0.0,110.0,614.0,Eduard Mcfarmerson,False,Train,8068,01,F,1545,S,Eduard,Mcfarmerson,776.0,1,,
8069_01,Europa,True,D/234/S,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,Adharan Greded,True,Train,8069,01,D,234,S,Adharan,Greded,0.0,1,,
8070_01,Mars,False,D/235/S,TRAPPIST-1e,26.0,False,2333.0,0.0,15.0,4.0,32.0,Chones Flart,,Test,8070,01,D,235,S,Chones,Flart,2384.0,1,,
8071_01,Earth,False,F/1546/S,TRAPPIST-1e,53.0,False,0.0,0.0,716.0,0.0,0.0,Olly Klindsey,True,Train,8071,01,F,1546,S,Olly,Klindsey,716.0,1,,
8072_01,Europa,True,D/236/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Mareson Prombled,True,Train,8072,01,D,236,S,Mareson,Prombled,0.0,2,,
8072_02,Europa,False,D/236/S,55 Cancri e,35.0,False,0.0,5500.0,0.0,180.0,3173.0,Arin Prombled,False,Train,8072,02,D,236,S,Arin,Prombled,8853.0,2,,
8073_01,Earth,True,G/1303/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Eddiey Davens,,Test,8073,01,G,1303,P,Eddiey,Davens,0.0,1,,
8074_01,Earth,False,G/1305/S,TRAPPIST-1e,,False,0.0,13.0,738.0,0.0,,Irmark Harmontry,,Test,8074,01,G,1305,S,Irmark,Harmontry,,1,,
8075_01,Earth,False,F/1547/S,55 Cancri e,19.0,False,355.0,0.0,0.0,0.0,284.0,Troyce Starkers,False,Train,8075,01,F,1547,S,Troyce,Starkers,639.0,1,,
8076_01,Europa,False,C/263/P,55 Cancri e,43.0,False,1.0,2060.0,,1.0,2764.0,Menkibi Emetillove,False,Train,8076,01,C,263,P,Menkibi,Emetillove,,2,,
8076_02,Europa,False,C/263/P,55 Cancri e,29.0,False,2686.0,0.0,0.0,2854.0,2553.0,Achbah Emetillove,False,Train,8076,02,C,263,P,Achbah,Emetillove,8093.0,2,,
8077_01,Earth,False,G/1304/P,TRAPPIST-1e,20.0,False,721.0,122.0,0.0,0.0,0.0,Racy Watsongley,False,Train,8077,01,G,1304,P,Racy,Watsongley,843.0,1,,
8078_01,Earth,False,F/1667/P,TRAPPIST-1e,19.0,False,0.0,0.0,134.0,1931.0,,Colle Davispinoz,False,Train,8078,01,F,1667,P,Colle,Davispinoz,,1,,
8079_01,Earth,False,F/1548/S,PSO J318.5-22,21.0,False,505.0,0.0,0.0,0.0,110.0,Blancy Hubbarton,True,Train,8079,01,F,1548,S,Blancy,Hubbarton,615.0,1,,
8080_01,Mars,False,D/237/S,TRAPPIST-1e,28.0,False,4.0,479.0,2237.0,9.0,0.0,Smonch Coune,,Test,8080,01,D,237,S,Smonch,Coune,2729.0,1,,
8081_01,Europa,False,D/251/P,55 Cancri e,39.0,False,2.0,15450.0,336.0,1.0,904.0,Mesarga Ambleetive,True,Train,8081,01,D,251,P,Mesarga,Ambleetive,16693.0,1,,
8082_01,Earth,True,G/1305/P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,Deanny Cochrisons,False,Train,8082,01,G,1305,P,Deanny,Cochrisons,0.0,2,,
8082_02,Earth,False,F/1668/P,55 Cancri e,20.0,False,1842.0,0.0,0.0,0.0,0.0,Dell Cochrisons,True,Train,8082,02,F,1668,P,Dell,Cochrisons,1842.0,2,,
8083_01,Earth,False,F/1669/P,TRAPPIST-1e,18.0,False,595.0,134.0,7.0,0.0,0.0,Chrisa Wolferton,False,Train,8083,01,F,1669,P,Chrisa,Wolferton,736.0,1,,
8084_01,Europa,False,C/264/P,TRAPPIST-1e,31.0,False,,745.0,0.0,6688.0,2161.0,Schyon Idercaling,False,Train,8084,01,C,264,P,Schyon,Idercaling,,1,,
8085_01,Earth,False,F/1549/S,PSO J318.5-22,35.0,False,635.0,3.0,0.0,,25.0,Nandy Avisley,False,Train,8085,01,F,1549,S,Nandy,Avisley,,1,,
8086_01,Earth,True,G/1306/P,PSO J318.5-22,44.0,False,0.0,0.0,,0.0,0.0,Denis Rochaserry,True,Train,8086,01,G,1306,P,Denis,Rochaserry,0.0,1,,
8087_01,Europa,False,B/268/P,TRAPPIST-1e,62.0,False,33.0,3518.0,0.0,394.0,0.0,Sarthim Ousious,True,Train,8087,01,B,268,P,Sarthim,Ousious,3945.0,1,,
8088_01,Mars,False,E/521/P,TRAPPIST-1e,23.0,False,1.0,0.0,11.0,0.0,2336.0,Ducks Sacy,False,Train,8088,01,E,521,P,Ducks,Sacy,2348.0,2,,
8088_02,Mars,False,F/1670/P,TRAPPIST-1e,23.0,True,3.0,0.0,0.0,1677.0,,Varkes Kart,False,Train,8088,02,F,1670,P,Varkes,Kart,,2,,
8089_01,Earth,False,F/1671/P,TRAPPIST-1e,19.0,False,0.0,0.0,1761.0,0.0,36.0,Erie Peter,True,Train,8089,01,F,1671,P,Erie,Peter,1797.0,1,,
8090_01,Earth,True,G/1307/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Guadae Dyers,,Test,8090,01,G,1307,P,Guadae,Dyers,0.0,1,,
8091_01,Earth,False,F/1672/P,TRAPPIST-1e,29.0,False,18.0,7.0,0.0,0.0,779.0,Mela Bushallert,False,Train,8091,01,F,1672,P,Mela,Bushallert,804.0,1,,
8092_01,Europa,False,D/238/S,TRAPPIST-1e,31.0,False,0.0,4655.0,135.0,2075.0,402.0,Mintard Pulgaly,True,Train,8092,01,D,238,S,Mintard,Pulgaly,7267.0,3,,
8092_02,Europa,True,D/238/S,55 Cancri e,33.0,True,0.0,,0.0,0.0,0.0,Hekabih Pulgaly,True,Train,8092,02,D,238,S,Hekabih,Pulgaly,0.0,3,,
8092_03,Europa,False,D/238/S,TRAPPIST-1e,41.0,False,0.0,3216.0,0.0,433.0,517.0,Sterfik Pulgaly,False,Train,8092,03,D,238,S,Sterfik,Pulgaly,4166.0,3,,
8093_01,Earth,False,E/535/S,TRAPPIST-1e,,False,777.0,0.0,0.0,11.0,0.0,Leria Dickman,,Test,8093,01,E,535,S,Leria,Dickman,788.0,1,,
8094_01,Europa,False,C/265/P,TRAPPIST-1e,60.0,False,19.0,7316.0,0.0,0.0,1781.0,Geonkaa Pokebox,True,Train,8094,01,C,265,P,Geonkaa,Pokebox,9116.0,1,,
8095_01,Earth,False,F/1550/S,PSO J318.5-22,19.0,False,0.0,0.0,410.0,162.0,0.0,Elaney Mclardson,,Test,8095,01,F,1550,S,Elaney,Mclardson,572.0,1,,
8096_01,Mars,True,F/1673/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,,0.0,Varz Docke,,Test,8096,01,F,1673,P,Varz,Docke,0.0,1,,
8097_01,Europa,True,B/317/S,TRAPPIST-1e,41.0,False,0.0,0.0,,0.0,0.0,Asch Meroliss,True,Train,8097,01,B,317,S,Asch,Meroliss,0.0,1,,
8098_01,Europa,False,B/269/P,TRAPPIST-1e,69.0,True,0.0,269.0,0.0,190.0,9033.0,Ariton Mosteraked,False,Train,8098,01,B,269,P,Ariton,Mosteraked,9492.0,4,,
8098_02,Europa,False,B/269/P,55 Cancri e,44.0,False,9.0,2311.0,0.0,633.0,1.0,Quarkib Mosteraked,True,Train,8098,02,B,269,P,Quarkib,Mosteraked,2954.0,4,,
8098_03,Europa,True,B/269/P,55 Cancri e,18.0,False,0.0,,0.0,0.0,0.0,Minkark Mosteraked,True,Train,8098,03,B,269,P,Minkark,Mosteraked,0.0,4,,
8098_04,Europa,False,B/269/P,55 Cancri e,26.0,False,0.0,11598.0,0.0,3.0,386.0,Hasim Mosteraked,True,Train,8098,04,B,269,P,Hasim,Mosteraked,11987.0,4,,
8099_01,Earth,True,G/1308/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Celis Sweett,,Test,8099,01,G,1308,P,Celis,Sweett,0.0,1,,
8100_01,Earth,False,E/536/S,TRAPPIST-1e,18.0,False,0.0,717.0,0.0,0.0,2.0,Louisa Kellynn,,Test,8100,01,E,536,S,Louisa,Kellynn,719.0,1,,
8101_01,Mars,True,F/1551/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Froops Sione,,Test,8101,01,F,1551,S,Froops,Sione,0.0,1,,
8102_01,Earth,False,F/1674/P,TRAPPIST-1e,30.0,False,4.0,0.0,442.0,2441.0,0.0,Ela Castron,False,Train,8102,01,F,1674,P,Ela,Castron,2887.0,1,,
8103_01,Mars,False,F/1675/P,TRAPPIST-1e,34.0,False,81.0,0.0,492.0,122.0,0.0,Dicks Botie,False,Train,8103,01,F,1675,P,Dicks,Botie,695.0,1,,
8104_01,Earth,False,F/1676/P,PSO J318.5-22,19.0,False,0.0,1102.0,58.0,19.0,4.0,Luise Rosalanenn,,Test,8104,01,F,1676,P,Luise,Rosalanenn,1183.0,1,,
8105_01,Earth,False,F/1677/P,PSO J318.5-22,18.0,False,0.0,0.0,15.0,570.0,84.0,Shan Villenson,False,Train,8105,01,F,1677,P,Shan,Villenson,669.0,1,,
8106_01,Earth,True,G/1306/S,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,Daley Rigginsen,True,Train,8106,01,G,1306,S,Daley,Rigginsen,0.0,1,,
8107_01,Earth,False,F/1678/P,PSO J318.5-22,71.0,False,48.0,43.0,0.0,78.0,534.0,Shan Ewisentley,False,Train,8107,01,F,1678,P,Shan,Ewisentley,703.0,1,,
8108_01,Earth,False,F/1552/S,PSO J318.5-22,19.0,False,150.0,605.0,0.0,0.0,1.0,Stevey Evedorsen,False,Train,8108,01,F,1552,S,Stevey,Evedorsen,756.0,1,,
8109_01,Earth,False,F/1679/P,55 Cancri e,24.0,False,280.0,0.0,0.0,299.0,0.0,Arl Baxterson,,Test,8109,01,F,1679,P,Arl,Baxterson,579.0,1,,
8110_01,Mars,False,F/1680/P,TRAPPIST-1e,29.0,False,664.0,0.0,16.0,42.0,0.0,Cowl Conie,,Test,8110,01,F,1680,P,Cowl,Conie,722.0,1,,
8111_01,Earth,True,G/1309/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Nance Byerton,,Test,8111,01,G,1309,P,Nance,Byerton,0.0,1,,
8112_01,Earth,False,F/1553/S,PSO J318.5-22,23.0,False,90.0,4.0,0.0,7.0,588.0,Benda Dickley,False,Train,8112,01,F,1553,S,Benda,Dickley,689.0,1,,
8113_01,Earth,True,G/1307/S,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,Coreen Castannison,,Test,8113,01,G,1307,S,Coreen,Castannison,0.0,4,,
8113_02,Earth,False,G/1307/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Ianya Castannison,,Test,8113,02,G,1307,S,Ianya,Castannison,0.0,4,,
8113_03,Earth,False,G/1307/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,,,Test,8113,03,G,1307,S,,,0.0,4,,
8113_04,Earth,False,E/537/S,TRAPPIST-1e,24.0,False,659.0,1.0,0.0,0.0,0.0,Roydo Castannison,,Test,8113,04,E,537,S,Roydo,Castannison,660.0,4,,
8114_01,Earth,False,F/1554/S,TRAPPIST-1e,27.0,False,14.0,801.0,288.0,0.0,0.0,Garyan Cooks,,Test,8114,01,F,1554,S,Garyan,Cooks,1103.0,1,,
8115_01,Europa,True,B/318/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Phecca Prieress,True,Train,8115,01,B,318,S,Phecca,Prieress,0.0,2,,
8115_02,Europa,True,B/318/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Eltais Prieress,True,Train,8115,02,B,318,S,Eltais,Prieress,0.0,2,,
8116_01,Mars,False,D/252/P,55 Cancri e,28.0,False,49.0,0.0,0.0,2.0,1136.0,Ties Prin,False,Train,8116,01,D,252,P,Ties,Prin,1187.0,1,,
8117_01,Europa,True,B/319/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Diram Pernised,True,Train,8117,01,B,319,S,Diram,Pernised,0.0,3,,
8117_02,Europa,False,B/319/S,TRAPPIST-1e,24.0,False,0.0,809.0,0.0,4928.0,143.0,Caiamin Pernised,False,Train,8117,02,B,319,S,Caiamin,Pernised,5880.0,3,,
8117_03,Europa,True,B/319/S,55 Cancri e,54.0,,0.0,0.0,0.0,0.0,0.0,Rasalm Pernised,True,Train,8117,03,B,319,S,Rasalm,Pernised,0.0,3,,
8118_01,Earth,True,G/1310/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Eilace Browlerson,False,Train,8118,01,G,1310,P,Eilace,Browlerson,0.0,1,,
8119_01,Earth,True,F/1555/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Harvin Tersimpson,False,Train,8119,01,F,1555,S,Harvin,Tersimpson,0.0,3,,
8119_02,Earth,,F/1555/S,55 Cancri e,20.0,False,6.0,1119.0,0.0,24.0,13.0,Willey Tersimpson,True,Train,8119,02,F,1555,S,Willey,Tersimpson,1162.0,3,,
8119_03,Earth,False,F/1555/S,55 Cancri e,20.0,,97.0,279.0,0.0,301.0,39.0,Thew Tersimpson,False,Train,8119,03,F,1555,S,Thew,Tersimpson,716.0,3,,
8120_01,Europa,False,D/253/P,55 Cancri e,36.0,False,0.0,4260.0,0.0,0.0,1678.0,Hekarf Pacticious,True,Train,8120,01,D,253,P,Hekarf,Pacticious,5938.0,1,,
8121_01,Earth,True,G/1311/P,TRAPPIST-1e,25.0,False,0.0,0.0,,0.0,0.0,Jeroy Kimpson,True,Train,8121,01,G,1311,P,Jeroy,Kimpson,0.0,1,,
8122_01,Europa,False,C/302/S,55 Cancri e,58.0,False,0.0,226.0,0.0,5481.0,,Sadiram Coning,False,Train,8122,01,C,302,S,Sadiram,Coning,,3,,
8122_02,Europa,False,C/302/S,TRAPPIST-1e,37.0,False,79.0,218.0,0.0,442.0,659.0,Arkaban Coning,True,Train,8122,02,C,302,S,Arkaban,Coning,1398.0,3,,
8122_03,Europa,False,C/302/S,TRAPPIST-1e,26.0,False,0.0,13.0,0.0,3803.0,3557.0,Gemmark Coning,False,Train,8122,03,C,302,S,Gemmark,Coning,7373.0,3,,
8123_01,Earth,True,G/1312/P,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,Violan Newtontoss,False,Train,8123,01,G,1312,P,Violan,Newtontoss,0.0,1,,
8124_01,Earth,False,F/1681/P,TRAPPIST-1e,44.0,False,0.0,903.0,0.0,0.0,0.0,Ryany Paynard,False,Train,8124,01,F,1681,P,Ryany,Paynard,903.0,1,,
8125_01,Europa,True,C/303/S,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Teron Siccertful,,Test,8125,01,C,303,S,Teron,Siccertful,0.0,2,,
8125_02,Europa,False,C/303/S,55 Cancri e,44.0,False,0.0,4056.0,0.0,346.0,424.0,Pentard Siccertful,,Test,8125,02,C,303,S,Pentard,Siccertful,4826.0,2,,
8126_01,Earth,False,F/1556/S,TRAPPIST-1e,21.0,False,16.0,0.0,197.0,0.0,485.0,Heila Quinnerry,,Test,8126,01,F,1556,S,Heila,Quinnerry,698.0,1,,
8127_01,Europa,False,C/266/P,TRAPPIST-1e,27.0,False,2.0,4913.0,2.0,1534.0,251.0,Pleions Dratembid,,Test,8127,01,C,266,P,Pleions,Dratembid,6702.0,1,,
8128_01,Mars,True,F/1682/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Mele Queke,True,Train,8128,01,F,1682,P,Mele,Queke,0.0,1,,
8129_01,Earth,True,G/1313/P,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,Eline Casonston,True,Train,8129,01,G,1313,P,Eline,Casonston,0.0,5,['G'],['P']
8129_02,Earth,False,G/1313/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Frey Casonston,True,Train,8129,02,G,1313,P,Frey,Casonston,0.0,5,,
8129_03,Earth,False,F/1683/P,TRAPPIST-1e,24.0,False,381.0,925.0,342.0,0.0,642.0,Eulah Casonston,False,Train,8129,03,F,1683,P,Eulah,Casonston,2290.0,5,,
8129_04,Earth,False,F/1683/P,55 Cancri e,27.0,False,3.0,13.0,0.0,0.0,788.0,Millie Casonston,False,Train,8129,04,F,1683,P,Millie,Casonston,804.0,5,,
8129_05,Earth,False,E/522/P,TRAPPIST-1e,39.0,False,44.0,1620.0,0.0,6.0,0.0,Rona Casonston,False,Train,8129,05,E,522,P,Rona,Casonston,1670.0,5,,
8130_01,Earth,True,G/1308/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Morrie Mcbriddley,False,Train,8130,01,G,1308,S,Morrie,Mcbriddley,0.0,3,,
8130_02,Earth,False,G/1308/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Brie Mcbriddley,False,Train,8130,02,G,1308,S,Brie,Mcbriddley,0.0,3,,
8130_03,Earth,True,G/1308/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Ferry Mcbriddley,False,Train,8130,03,G,1308,S,Ferry,Mcbriddley,0.0,3,,
8131_01,Mars,True,F/1557/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Gieses Shbre,True,Train,8131,01,F,1557,S,Gieses,Shbre,0.0,1,,
8132_01,Earth,False,E/538/S,55 Cancri e,49.0,False,2.0,0.0,0.0,263.0,2219.0,Dondy Meyersones,,Test,8132,01,E,538,S,Dondy,Meyersones,2484.0,1,,
