PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Set,Transported,Group,GroupNumber,Deck,Number,Side,FirstName,LastName,GroupSize,Bills
6843_02,Europa,True,B/260/S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,Saxinon Rimplighty,Train,True,6843,02,B,260.0,S,Saxinon,Rimplighty,2,0.0
6844_01,Mars,False,E/455/S,55 Cancri e,23.0,False,71.0,0.0,1376.0,0.0,890.0,Chones Brin,Train,False,6844,01,E,455.0,S,Chones,Brin,1,2337.0
6845_01,Europa,True,A/69/P,55 Cancri e,60.0,False,0.0,0.0,0.0,0.0,0.0,Zanino Conaly,Test,,6845,01,A,69.0,P,Zanino,Conaly,1,0.0
6846_01,Earth,False,G/1112/P,,45.0,False,2.0,0.0,59.0,2.0,1754.0,Ritany Hubbarnett,Test,,6846,01,G,1112.0,P,Ritany,Hubbarnett,1,1817.0
6847_01,Europa,False,A/70/P,55 Cancri e,48.0,False,,996.0,197.0,151.0,4532.0,Aldush Gearitte,Test,,6847,01,A,70.0,P,Aldush,Gearitte,1,
6848_01,Europa,True,D/214/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Marinon Ambleetive,Train,True,6848,01,D,214.0,P,Marinon,Ambleetive,1,0.0
6849_01,Europa,False,D/207/S,TRAPPIST-1e,21.0,False,0.0,633.0,0.0,5865.0,145.0,Sargin Slavested,Test,,6849,01,D,207.0,S,Sargin,Slavested,1,6643.0
6850_01,Earth,False,F/1424/P,TRAPPIST-1e,22.0,,735.0,138.0,,0.0,0.0,Adamy Wolferton,Train,False,6850,01,F,1424.0,P,Adamy,Wolferton,3,
6850_02,Earth,True,G/1113/P,PSO J318.5-22,25.0,False,0.0,0.0,0.0,0.0,0.0,Weslie Wolferton,Train,False,6850,02,G,1113.0,P,Weslie,Wolferton,3,0.0
6850_03,Earth,False,E/436/P,TRAPPIST-1e,52.0,False,2.0,46.0,800.0,0.0,773.0,Brancy Wolferton,Train,False,6850,03,E,436.0,P,Brancy,Wolferton,3,1621.0
6851_01,Earth,False,E/456/S,TRAPPIST-1e,22.0,False,0.0,752.0,18.0,0.0,18.0,Glorey Bookerson,Train,True,6851,01,E,456.0,S,Glorey,Bookerson,1,788.0
6852_01,Earth,False,F/1308/S,PSO J318.5-22,24.0,False,0.0,380.0,225.0,0.0,,Andary Brightez,Test,,6852,01,F,1308.0,S,Andary,Brightez,2,
6852_02,Earth,False,F/1308/S,TRAPPIST-1e,16.0,False,0.0,1.0,0.0,964.0,0.0,Cherry Brightez,Test,,6852,02,F,1308.0,S,Cherry,Brightez,2,965.0
6853_01,Europa,False,C/218/P,55 Cancri e,31.0,False,0.0,1604.0,4058.0,4094.0,124.0,Menkaa Cathome,Train,False,6853,01,C,218.0,P,Menkaa,Cathome,1,9880.0
6854_01,Mars,False,E/437/P,TRAPPIST-1e,23.0,False,3211.0,4.0,243.0,0.0,0.0,Graw Bate,Train,False,6854,01,E,437.0,P,Graw,Bate,1,3458.0
6855_01,Earth,False,F/1425/P,TRAPPIST-1e,19.0,False,0.0,490.0,0.0,159.0,0.0,Gory Owery,Test,,6855,01,F,1425.0,P,Gory,Owery,1,649.0
6856_01,Mars,False,F/1309/S,55 Cancri e,26.0,False,2676.0,1.0,143.0,0.0,0.0,Llix Nate,Test,,6856,01,F,1309.0,S,Llix,Nate,1,2820.0
6857_01,Earth,False,F/1310/S,PSO J318.5-22,35.0,False,22.0,0.0,1179.0,0.0,33.0,Jenn Jenson,Train,False,6857,01,F,1310.0,S,Jenn,Jenson,1,1234.0
6858_01,Europa,True,B/229/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Asteron Spandisket,Train,True,6858,01,B,229.0,P,Asteron,Spandisket,4,0.0
6858_02,Europa,True,B/229/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Kabiak Spandisket,Train,True,6858,02,B,229.0,P,Kabiak,Spandisket,4,0.0
6858_03,Europa,False,B/229/P,55 Cancri e,39.0,False,0.0,60.0,0.0,310.0,4674.0,Zinopus Spandisket,Train,False,6858,03,B,229.0,P,Zinopus,Spandisket,4,5044.0
6858_04,Europa,False,B/229/P,,8.0,False,0.0,0.0,0.0,0.0,0.0,Taura Spandisket,Train,True,6858,04,B,229.0,P,Taura,Spandisket,4,0.0
6859_01,Earth,True,G/1113/S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Blancy Harry,Train,True,6859,01,G,1113.0,S,Blancy,Harry,1,0.0
6860_01,Earth,False,F/1426/P,TRAPPIST-1e,22.0,False,804.0,0.0,0.0,2.0,0.0,Leondy Simpsonks,Test,,6860,01,F,1426.0,P,Leondy,Simpsonks,1,806.0
6861_01,Earth,True,G/1114/S,PSO J318.5-22,15.0,False,0.0,0.0,0.0,0.0,0.0,Iney Lambucketty,Train,True,6861,01,G,1114.0,S,Iney,Lambucketty,1,0.0
6862_01,Earth,True,G/1115/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,Diandi Mcfaddennon,Train,True,6862,01,G,1115.0,S,Diandi,Mcfaddennon,2,0.0
6862_02,Earth,False,G/1115/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Dianie Mcfaddennon,Train,False,6862,02,G,1115.0,S,Dianie,Mcfaddennon,2,0.0
6863_01,Earth,False,F/1311/S,TRAPPIST-1e,25.0,False,0.0,10.0,909.0,0.0,17.0,Franda Patrichane,Train,False,6863,01,F,1311.0,S,Franda,Patrichane,1,936.0
6864_01,Europa,True,A/71/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Aske Scoudelle,Train,True,6864,01,A,71.0,P,Aske,Scoudelle,2,0.0
6864_02,Europa,True,A/71/P,55 Cancri e,25.0,,0.0,0.0,0.0,0.0,0.0,Phamark Scoudelle,Train,True,6864,02,A,71.0,P,Phamark,Scoudelle,2,0.0
6865_01,Europa,False,D/208/S,TRAPPIST-1e,27.0,,69.0,2878.0,0.0,4232.0,3798.0,Thabih Peducting,Train,False,6865,01,D,208.0,S,Thabih,Peducting,2,10977.0
6865_02,Europa,True,D/208/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Errim Peducting,Train,True,6865,02,D,208.0,S,Errim,Peducting,2,0.0
6866_01,Europa,False,C/253/S,55 Cancri e,20.0,False,0.0,17958.0,99.0,14.0,57.0,Gork Hetforhaft,Train,True,6866,01,C,253.0,S,Gork,Hetforhaft,2,18128.0
6866_02,Europa,False,C/253/S,55 Cancri e,40.0,False,6103.0,7570.0,860.0,13117.0,192.0,Dscha Hetforhaft,Train,False,6866,02,C,253.0,S,Dscha,Hetforhaft,2,27842.0
6867_01,Earth,,F/1312/S,TRAPPIST-1e,33.0,False,0.0,0.0,723.0,108.0,115.0,Justie Howenters,Test,,6867,01,F,1312.0,S,Justie,Howenters,1,946.0
6868_01,Earth,False,F/1427/P,TRAPPIST-1e,18.0,False,0.0,18.0,73.0,2134.0,25.0,Jerek Brookenson,Train,False,6868,01,F,1427.0,P,Jerek,Brookenson,1,2250.0
6869_01,Earth,False,F/1428/P,TRAPPIST-1e,21.0,False,0.0,0.0,901.0,3.0,0.0,Megany Philloway,Train,False,6869,01,F,1428.0,P,Megany,Philloway,1,904.0
6870_01,Mars,False,D/209/S,TRAPPIST-1e,44.0,True,542.0,3.0,46.0,674.0,0.0,Quits Cone,Test,,6870,01,D,209.0,S,Quits,Cone,1,1265.0
6871_01,Earth,False,G/1116/S,TRAPPIST-1e,38.0,False,190.0,1.0,616.0,0.0,,Faithy Rickson,Train,True,6871,01,G,1116.0,S,Faithy,Rickson,1,
6872_01,Earth,True,G/1114/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Camiet Bonnondry,Test,,6872,01,G,1114.0,P,Camiet,Bonnondry,1,0.0
6873_01,Europa,False,A/72/P,55 Cancri e,62.0,False,362.0,1049.0,46.0,104.0,829.0,Mesarix Hervel,Train,True,6873,01,A,72.0,P,Mesarix,Hervel,1,2390.0
6874_01,Earth,True,G/1117/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Maurie Hammons,Test,,6874,01,G,1117.0,S,Maurie,Hammons,1,0.0
6875_01,Europa,False,B/230/P,55 Cancri e,43.0,False,0.0,1592.0,0.0,1738.0,0.0,Aludram Emetillove,Test,,6875,01,B,230.0,P,Aludram,Emetillove,3,3330.0
6875_02,Europa,False,B/230/P,TRAPPIST-1e,14.0,False,4207.0,689.0,0.0,0.0,558.0,Okulk Sinecthex,Test,,6875,02,B,230.0,P,Okulk,Sinecthex,3,5454.0
6875_03,Europa,False,B/230/P,55 Cancri e,41.0,False,60.0,3146.0,0.0,12.0,479.0,Sariton Emetillove,Test,,6875,03,B,230.0,P,Sariton,Emetillove,3,3697.0
6876_01,Earth,False,F/1313/S,TRAPPIST-1e,20.0,False,0.0,670.0,0.0,0.0,22.0,Done Greenez,Test,,6876,01,F,1313.0,S,Done,Greenez,3,692.0
6876_02,Earth,False,G/1118/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Verney Greenez,Test,,6876,02,G,1118.0,S,Verney,Greenez,3,0.0
6876_03,Earth,True,G/1118/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Felice Greenez,Test,,6876,03,G,1118.0,S,Felice,Greenez,3,0.0
6877_01,Earth,False,F/1429/P,55 Cancri e,22.0,False,20.0,155.0,0.0,373.0,90.0,Ronna Palmes,Test,,6877,01,F,1429.0,P,Ronna,Palmes,1,638.0
6878_01,Mars,True,F/1314/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Dynx Porté,Test,,6878,01,F,1314.0,S,Dynx,Porté,1,0.0
6879_01,Earth,True,G/1119/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Joyces Englence,Train,True,6879,01,G,1119.0,S,Joyces,Englence,1,0.0
6880_01,Mars,False,F/1315/S,TRAPPIST-1e,48.0,True,2191.0,0.0,172.0,1.0,0.0,Dunch Mepie,Train,False,6880,01,F,1315.0,S,Dunch,Mepie,2,2364.0
6880_02,Mars,True,E/457/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Gacke Mepie,Train,False,6880,02,E,457.0,S,Gacke,Mepie,2,0.0
6881_01,Mars,False,D/210/S,55 Cancri e,35.0,False,333.0,10.0,1063.0,7.0,365.0,Trise Datte,Test,,6881,01,D,210.0,S,Trise,Datte,1,1778.0
6882_01,Mars,True,F/1430/P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Rail Dake,Train,True,6882,01,F,1430.0,P,Rail,Dake,2,0.0
6882_02,Mars,False,E/438/P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,Giamon Dake,Train,False,6882,02,E,438.0,P,Giamon,Dake,2,0.0
6883_01,Earth,False,G/1120/S,TRAPPIST-1e,26.0,False,0.0,0.0,1.0,0.0,398.0,Evaned Wolferguson,Train,True,6883,01,G,1120.0,S,Evaned,Wolferguson,1,399.0
6884_01,Earth,True,G/1115/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Verly Kirks,Test,,6884,01,G,1115.0,P,Verly,Kirks,1,0.0
6885_01,Mars,True,F/1316/S,TRAPPIST-1e,46.0,False,,0.0,0.0,0.0,0.0,Whee Vloaf,Train,True,6885,01,F,1316.0,S,Whee,Vloaf,1,0.0
6886_01,Earth,True,G/1121/S,PSO J318.5-22,16.0,False,0.0,0.0,0.0,0.0,0.0,Meline Clemondsey,Test,,6886,01,G,1121.0,S,Meline,Clemondsey,1,0.0
6887_01,Earth,False,G/1122/S,TRAPPIST-1e,32.0,False,0.0,326.0,31.0,5.0,545.0,Beathy Patrichane,Train,False,6887,01,G,1122.0,S,Beathy,Patrichane,1,907.0
6888_01,Europa,False,C/219/P,TRAPPIST-1e,38.0,False,,1501.0,219.0,470.0,173.0,Arrain Conablese,Test,,6888,01,C,219.0,P,Arrain,Conablese,4,
6888_02,Europa,True,C/219/P,TRAPPIST-1e,35.0,,0.0,0.0,0.0,0.0,0.0,Decruxa Emeliatty,Test,,6888,02,C,219.0,P,Decruxa,Emeliatty,4,0.0
6888_03,Europa,,C/219/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Homamin Turtertive,Test,,6888,03,C,219.0,P,Homamin,Turtertive,4,0.0
6888_04,Europa,False,C/219/P,PSO J318.5-22,25.0,True,5100.0,150.0,0.0,170.0,0.0,Astorux Conablese,Test,,6888,04,C,219.0,P,Astorux,Conablese,4,5420.0
6889_01,Earth,False,F/1317/S,,40.0,False,862.0,0.0,0.0,0.0,59.0,Sallie Santuez,Train,False,6889,01,F,1317.0,S,Sallie,Santuez,1,921.0
6890_01,Earth,False,E/458/S,TRAPPIST-1e,32.0,False,1.0,15.0,0.0,1.0,773.0,Eliana Bryangton,Test,,6890,01,E,458.0,S,Eliana,Bryangton,1,790.0
6891_01,Mars,False,D/215/P,TRAPPIST-1e,27.0,False,725.0,0.0,1660.0,0.0,0.0,Treynx Casty,Train,True,6891,01,D,215.0,P,Treynx,Casty,1,2385.0
6892_01,Earth,,F/1318/S,TRAPPIST-1e,28.0,False,0.0,669.0,0.0,1.0,2.0,Cellex Merkins,Train,True,6892,01,F,1318.0,S,Cellex,Merkins,1,672.0
6893_01,Europa,True,B/261/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Winork Dreamspric,Train,True,6893,01,B,261.0,S,Winork,Dreamspric,1,0.0
6894_01,Mars,True,F/1319/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,,Train,True,6894,01,F,1319.0,S,,,3,0.0
6894_02,Mars,False,F/1319/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Otlios Hacle,Train,True,6894,02,F,1319.0,S,Otlios,Hacle,3,0.0
6894_03,Mars,False,F/1319/S,TRAPPIST-1e,12.0,,0.0,0.0,0.0,0.0,0.0,Risps Hacle,Train,True,6894,03,F,1319.0,S,Risps,Hacle,3,0.0
6895_01,Europa,False,C/220/P,TRAPPIST-1e,25.0,False,0.0,4612.0,0.0,2585.0,1919.0,Ainon Conachets,Train,False,6895,01,C,220.0,P,Ainon,Conachets,1,9116.0
6896_01,Mars,False,E/459/S,TRAPPIST-1e,,False,473.0,0.0,575.0,0.0,0.0,Stote Khake,Train,False,6896,01,E,459.0,S,Stote,Khake,3,1048.0
6896_02,Mars,False,F/1320/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Goats Khake,Train,True,6896,02,F,1320.0,S,Goats,Khake,3,0.0
6896_03,Mars,False,F/1320/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Dies Khake,Train,True,6896,03,F,1320.0,S,Dies,Khake,3,0.0
6897_01,Earth,False,E/439/P,TRAPPIST-1e,24.0,False,449.0,0.0,1.0,0.0,244.0,,Test,,6897,01,E,439.0,P,,,1,694.0
6898_01,Europa,False,,55 Cancri e,27.0,False,146.0,3786.0,490.0,0.0,18.0,Gemmark Bootious,Train,True,6898,01,,,,Gemmark,Bootious,1,4440.0
6899_01,Europa,False,A/73/P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,Anyonon Coweboded,Train,True,6899,01,A,73.0,P,Anyonon,Coweboded,2,0.0
6899_02,Europa,,A/73/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Ruchban Coweboded,Train,False,6899,02,A,73.0,P,Ruchban,Coweboded,2,0.0
6900_01,Earth,True,G/1123/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Kyley Hendrys,Train,True,6900,01,G,1123.0,S,Kyley,Hendrys,1,0.0
6901_01,Mars,False,F/1321/S,TRAPPIST-1e,16.0,False,501.0,974.0,1164.0,0.0,0.0,Anch Opie,Train,False,6901,01,F,1321.0,S,Anch,Opie,1,2639.0
6902_01,Europa,True,D/217/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,Strali Idalpus,Train,True,6902,01,D,217.0,P,Strali,Idalpus,1,0.0
6903_01,Earth,False,F/1431/P,PSO J318.5-22,25.0,False,0.0,1428.0,0.0,1483.0,0.0,Gabrin Woodwinez,Train,False,6903,01,F,1431.0,P,Gabrin,Woodwinez,1,2911.0
6904_01,Earth,True,G/1116/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Harlen Farleyatton,Test,,6904,01,G,1116.0,P,Harlen,Farleyatton,3,0.0
6904_02,Earth,True,G/1116/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Debora Farleyatton,Test,,6904,02,G,1116.0,P,Debora,Farleyatton,3,0.0
6904_03,Earth,False,G/1116/P,TRAPPIST-1e,18.0,False,2.0,7.0,761.0,75.0,0.0,Loria Farleyatton,Test,,6904,03,G,1116.0,P,Loria,Farleyatton,3,845.0
6905_01,Earth,False,F/1322/S,TRAPPIST-1e,39.0,False,130.0,741.0,0.0,0.0,0.0,Vana Acobson,Train,False,6905,01,F,1322.0,S,Vana,Acobson,3,871.0
6905_02,Earth,False,E/460/S,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,938.0,44.0,Lilasa Acobson,Train,False,6905,02,E,460.0,S,Lilasa,Acobson,3,982.0
6905_03,Earth,False,F/1322/S,55 Cancri e,16.0,False,43.0,3.0,750.0,0.0,0.0,Gaylah Acobson,Train,True,6905,03,F,1322.0,S,Gaylah,Acobson,3,796.0
6906_01,Mars,False,F/1432/P,TRAPPIST-1e,35.0,False,1719.0,4389.0,1015.0,0.0,14.0,Elix Pelte,Train,True,6906,01,F,1432.0,P,Elix,Pelte,3,7137.0
6906_02,Mars,False,E/440/P,55 Cancri e,43.0,False,528.0,13.0,1583.0,11.0,0.0,Apies Bun,Train,False,6906,02,E,440.0,P,Apies,Bun,3,2135.0
6906_03,Mars,True,F/1432/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Sesh Pelte,Train,True,6906,03,F,1432.0,P,Sesh,Pelte,3,0.0
6907_01,Earth,True,G/1117/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Louisa Mcmahoney,Train,True,6907,01,G,1117.0,P,Louisa,Mcmahoney,1,0.0
6908_01,Europa,False,C/254/S,TRAPPIST-1e,60.0,False,0.0,960.0,46.0,854.0,17074.0,Sheleon Swinvul,Train,False,6908,01,C,254.0,S,Sheleon,Swinvul,1,18934.0
6909_01,Europa,True,B/231/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Kaffias Shoeweely,Test,,6909,01,B,231.0,P,Kaffias,Shoeweely,1,0.0
6910_01,Earth,False,G/1124/S,TRAPPIST-1e,49.0,False,173.0,0.0,18.0,580.0,1.0,Carry Johnsondez,Train,False,6910,01,G,1124.0,S,Carry,Johnsondez,1,772.0
6911_01,Mars,False,F/1323/S,TRAPPIST-1e,50.0,False,118.0,0.0,1041.0,0.0,0.0,Powhex Sutte,Train,True,6911,01,F,1323.0,S,Powhex,Sutte,1,1159.0
6912_01,Europa,False,C/221/P,TRAPPIST-1e,40.0,False,0.0,120.0,0.0,2814.0,318.0,Weino Slomed,Train,False,6912,01,C,221.0,P,Weino,Slomed,1,3252.0
6913_01,Mars,True,F/1324/S,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Slus Hacle,Train,True,6913,01,F,1324.0,S,Slus,Hacle,2,0.0
6913_02,Mars,False,E/461/S,,18.0,False,1988.0,0.0,95.0,0.0,0.0,Cakers Hacle,Train,False,6913,02,E,461.0,S,Cakers,Hacle,2,2083.0
6914_01,Earth,True,G/1125/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Iree Romez,Test,,6914,01,G,1125.0,S,Iree,Romez,1,0.0
6915_01,Mars,True,F/1325/S,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Chrets Conca,Train,True,6915,01,F,1325.0,S,Chrets,Conca,1,0.0
6916_01,Europa,True,B/232/P,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Gluinol Wassing,Test,,6916,01,B,232.0,P,Gluinol,Wassing,1,0.0
6917_01,Mars,False,F/1433/P,TRAPPIST-1e,56.0,True,995.0,0.0,177.0,0.0,739.0,Proos Horte,Train,False,6917,01,F,1433.0,P,Proos,Horte,1,1911.0
6918_01,Earth,True,G/1126/S,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Neilda Barris,Train,True,6918,01,G,1126.0,S,Neilda,Barris,1,0.0
6919_01,Earth,True,,PSO J318.5-22,37.0,False,0.0,0.0,0.0,0.0,0.0,Len Bulliamoses,Test,,6919,01,,,,Len,Bulliamoses,1,0.0
6920_01,Earth,False,E/462/S,TRAPPIST-1e,29.0,False,0.0,10.0,0.0,5.0,975.0,Verek Wolferguson,Train,False,6920,01,E,462.0,S,Verek,Wolferguson,1,990.0
6921_01,Europa,False,C/255/S,TRAPPIST-1e,22.0,False,0.0,1914.0,2090.0,100.0,0.0,Sadrix Stersetery,Train,True,6921,01,C,255.0,S,Sadrix,Stersetery,6,4104.0
6921_02,Europa,True,C/255/S,55 Cancri e,24.0,False,0.0,0.0,0.0,,0.0,Eleron Fordulgaug,Train,True,6921,02,C,255.0,S,Eleron,Fordulgaug,6,0.0
6921_03,Europa,False,C/255/S,TRAPPIST-1e,23.0,False,69.0,6101.0,0.0,0.0,214.0,Grum Stersetery,Train,True,6921,03,C,255.0,S,Grum,Stersetery,6,6384.0
6921_04,Europa,False,C/255/S,TRAPPIST-1e,28.0,True,0.0,14076.0,0.0,928.0,372.0,Dsch Stersetery,Train,True,6921,04,C,255.0,S,Dsch,Stersetery,6,15376.0
6921_05,Europa,True,C/255/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Arrain Fordulgaug,Train,True,6921,05,C,255.0,S,Arrain,Fordulgaug,6,0.0
6921_06,Europa,False,C/255/S,TRAPPIST-1e,32.0,False,0.0,89.0,0.0,8330.0,1.0,Azhah Stersetery,Train,False,6921,06,C,255.0,S,Azhah,Stersetery,6,8420.0
6922_01,Earth,True,G/1119/P,PSO J318.5-22,35.0,False,0.0,0.0,0.0,0.0,0.0,Harlos Payner,Test,,6922,01,G,1119.0,P,Harlos,Payner,1,0.0
6923_01,Mars,True,F/1434/P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,Cobix Tecre,Test,,6923,01,F,1434.0,P,Cobix,Tecre,1,0.0
6924_01,Earth,False,G/1127/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Lilasa Solon,Train,True,6924,01,G,1127.0,S,Lilasa,Solon,1,0.0
6925_01,Earth,False,G/1120/P,TRAPPIST-1e,26.0,False,0.0,0.0,677.0,1.0,108.0,Juanie Hayerson,Train,False,6925,01,G,1120.0,P,Juanie,Hayerson,1,786.0
6926_01,Mars,False,F/1435/P,TRAPPIST-1e,43.0,False,1944.0,17.0,657.0,0.0,0.0,Smals Birt,Train,True,6926,01,F,1435.0,P,Smals,Birt,1,2618.0
6927_01,Earth,False,G/1121/P,TRAPPIST-1e,32.0,,0.0,270.0,0.0,560.0,84.0,Derina Mcdowns,Test,,6927,01,G,1121.0,P,Derina,Mcdowns,1,914.0
6928_01,Earth,False,E/463/S,TRAPPIST-1e,25.0,False,439.0,0.0,0.0,557.0,0.0,Dont Bookerson,Train,False,6928,01,E,463.0,S,Dont,Bookerson,2,996.0
6928_02,Earth,False,G/1128/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Jodye Bookerson,Train,False,6928,02,G,1128.0,S,Jodye,Bookerson,2,0.0
6929_01,Earth,False,G/1122/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Nelly Llovers,Train,True,6929,01,G,1122.0,P,Nelly,Llovers,3,0.0
6929_02,Earth,True,G/1122/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Natha Llovers,Train,True,6929,02,G,1122.0,P,Natha,Llovers,3,0.0
6929_03,Earth,False,E/441/P,TRAPPIST-1e,15.0,False,9.0,776.0,4.0,0.0,2.0,Tricki Llovers,Train,True,6929,03,E,441.0,P,Tricki,Llovers,3,791.0
6930_01,Earth,True,G/1129/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Letta Howayery,Train,True,6930,01,G,1129.0,S,Letta,Howayery,1,0.0
6931_01,Europa,True,C/222/P,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Spurin Amonsmane,Train,True,6931,01,C,222.0,P,Spurin,Amonsmane,1,0.0
6932_01,Earth,False,G/1130/S,TRAPPIST-1e,20.0,False,559.0,0.0,83.0,112.0,0.0,Shaele Ewiseston,Train,True,6932,01,G,1130.0,S,Shaele,Ewiseston,1,754.0
6933_01,Europa,True,E/442/P,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Aludrab Proorbeng,Test,,6933,01,E,442.0,P,Aludrab,Proorbeng,2,0.0
6933_02,Europa,,E/442/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,,0.0,Gatrix Imprank,Test,,6933,02,E,442.0,P,Gatrix,Imprank,2,
6934_01,Mars,False,F/1436/P,TRAPPIST-1e,47.0,False,160.0,0.0,1232.0,36.0,0.0,Cats Nutty,Train,True,6934,01,F,1436.0,P,Cats,Nutty,2,1428.0
6934_02,Mars,False,E/443/P,55 Cancri e,16.0,False,1228.0,0.0,450.0,446.0,,Bleark Nutty,Train,False,6934,02,E,443.0,P,Bleark,Nutty,2,
6935_01,Earth,False,F/1437/P,TRAPPIST-1e,61.0,,703.0,0.0,0.0,0.0,0.0,Shany Davens,Test,,6935,01,F,1437.0,P,Shany,Davens,1,703.0
6936_01,Mars,False,D/218/P,TRAPPIST-1e,72.0,False,2596.0,0.0,193.0,0.0,0.0,Ors Spare,Test,,6936,01,D,218.0,P,Ors,Spare,3,2789.0
6936_02,Mars,False,E/444/P,TRAPPIST-1e,30.0,False,1265.0,,0.0,838.0,0.0,Giamon Spare,Test,,6936,02,E,444.0,P,Giamon,Spare,3,
6936_03,Mars,True,F/1438/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Cindee Spare,Test,,6936,03,F,1438.0,P,Cindee,Spare,3,0.0
6937_01,Earth,True,G/1131/S,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Robyna Petton,Train,True,6937,01,G,1131.0,S,Robyna,Petton,1,0.0
6938_01,Earth,True,G/1123/P,TRAPPIST-1e,28.0,False,0.0,0.0,,0.0,0.0,Julin Reilline,Test,,6938,01,G,1123.0,P,Julin,Reilline,1,0.0
6939_01,Earth,False,G/1124/P,TRAPPIST-1e,22.0,False,245.0,0.0,0.0,661.0,1.0,Blanie Bears,Train,False,6939,01,G,1124.0,P,Blanie,Bears,1,907.0
6940_01,Mars,False,F/1326/S,TRAPPIST-1e,39.0,False,9.0,0.0,687.0,0.0,0.0,Goats Steen,Train,True,6940,01,F,1326.0,S,Goats,Steen,1,696.0
6941_01,Earth,True,G/1125/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Willey Mullericer,Test,,6941,01,G,1125.0,P,Willey,Mullericer,1,0.0
